fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
176,1758902650492813312,1758902650572938240,80.125,1.0,0.5440519154071808,0.6129732131958008
177,1758902650718063360,1758902650803074304,85.011,1.0,0.5309897859891256,0.6190692782402039
178,1758902651583813376,1758902651668937984,85.125,1.0,0.5487300157546997,0.605568120876948
179,1758902651969187072,1758902652204439296,235.25199999999998,1.0,0.5244940419991811,0.6085482239723206
180,1758902653020187904,1758902653100198656,80.00999999999999,1.0,0.5378549695014954,0.6257974207401276
181,1758902653250312192,1758902653370438400,120.12599999999999,1.0,0.5431379477183024,0.6149950921535492
182,1758902653435562240,1758902653630687232,195.125,1.0,0.5305543780326843,0.5999332189559936
183,1758902653725811968,1758902653810937088,85.125,1.0,0.5907854040463766,0.6161522269248962
184,1758902653890937600,1758902654001073152,110.13600000000001,1.0,0.5804097652435303,0.6076443394025167
185,1758902654051078400,1758902654176187392,125.109,1.0,0.585911437869072,0.6173746138811111
186,1758902654246312192,1758902654351437056,105.125,1.0,0.6783016721407572,0.6528554658095042
187,1758902654431437312,1758902654641687296,210.25,1.0,0.6829072594642639,0.6151593804359436
188,1758902654716687360,1758902654821812224,105.125,1.0,0.6661227742830912,0.6143843034903208
189,1758902654841812224,1758902654941936896,100.125,1.0,0.6156858007113138,0.6218237578868866
190,1758902655012062208,1758902655147187200,135.125,1.0,0.6141308744748434,0.6063997646172842
191,1758902655207187200,1758902655317312256,110.125,1.0,0.6228094299634298,0.630263994137446
192,1758902655572570368,1758902655687687168,115.117,1.0,0.6310447057088217,0.6392443577448527
193,1758902655862812160,1758902656032937216,170.125,1.0,0.6430528610944748,0.6203891634941101
194,1758902656072937216,1758902656223062272,150.125,1.0,0.6765885949134827,0.6050513982772827
195,1758902656268187392,1758902656388313344,120.12599999999999,1.0,0.6728697816530863,0.5945945878823599
196,1758902656543443200,1758902656693564160,150.12099999999998,1.0,0.702574759721756,0.6498310565948486
197,1758902656968812288,1758902657073937408,105.125,1.0,0.9257463812828064,0.219977597395579
198,1758902659325937152,1758902659456066304,130.129,1.0,0.691318467259407,0.6466159000992775
199,1758902659516187392,1758902659646328320,130.141,1.0,0.6811136454343796,0.6494634374976158
200,1758902659701312256,1758902659831437312,130.125,1.0,0.6846827268600464,0.657957504192988
201,1758902659981562624,1758902660066687232,85.125,1.0,0.6040259202321371,0.5670709510644277
202,1758902660241812224,1758902660331937024,90.125,1.0,0.5470783313115438,0.5526341398557028
